SA2_MAINCODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
113031267,32,4,121,43,33,27,6,31,3,314,0,3,3,3,0,0,0,0,0,13,11,7,4,10,9,4,8,6,3,61,8,11,18,16,11,23,6,20,12,126,690,1494,1018,593,686,311,194,308,57,5355
113031268,4,7,32,16,6,8,3,6,0,85,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,0,9,3,3,6,7,7,3,7,0,3,36,130,458,268,203,163,88,50,74,14,1444
113031269,40,9,141,60,51,41,10,44,0,393,0,0,0,3,0,4,0,3,0,15,7,13,14,16,13,4,4,8,0,76,8,21,28,24,19,20,21,37,16,182,709,1774,1177,855,824,386,238,386,78,6425
113031270,11,9,83,51,24,30,3,33,0,240,0,0,0,0,0,0,0,3,0,7,16,8,10,8,6,0,3,6,0,55,13,7,18,15,15,10,8,17,10,104,434,1116,595,552,378,215,106,213,34,3638
113031271,34,4,76,30,22,19,10,28,3,225,0,4,0,0,0,0,0,3,0,8,14,12,12,7,8,3,7,4,8,66,41,13,25,15,13,16,8,25,10,163,1002,916,763,493,470,195,229,286,63,4405
114011272,26,3,45,22,14,8,5,5,0,128,0,0,0,0,0,0,0,0,0,3,11,4,3,0,6,0,0,3,0,28,16,6,13,11,9,5,3,8,4,71,470,750,426,257,253,110,69,141,36,2506
114011273,3,0,16,8,3,3,3,11,0,41,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,3,11,3,3,3,0,3,3,36,96,209,180,128,87,60,27,75,12,868
114011274,3,0,17,11,5,5,3,4,0,51,0,3,0,0,0,0,0,0,0,3,3,0,0,3,4,0,3,0,0,16,8,3,3,6,6,3,8,5,7,50,136,273,255,150,130,58,50,94,24,1164
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,0,0,0,3,0,17
114011276,9,0,31,10,12,3,3,0,0,68,0,0,0,0,3,0,0,0,0,3,7,9,0,3,5,0,0,0,0,25,4,3,5,3,3,0,0,3,4,35,207,406,219,135,125,51,27,48,17,1242
114011277,34,5,100,42,26,28,19,33,0,285,0,0,0,0,0,3,0,0,0,9,10,9,11,9,3,0,3,5,0,42,18,13,17,21,10,17,8,30,13,145,499,1123,812,675,515,280,169,302,48,4425
114011278,29,4,122,69,23,31,9,43,0,338,0,0,0,0,3,0,0,3,0,7,9,6,6,16,8,7,5,3,0,65,11,9,22,20,11,20,11,30,27,171,474,906,1058,807,511,275,195,349,77,4655
114011279,13,4,74,36,15,17,3,26,3,194,3,0,0,0,0,0,0,0,0,6,6,7,3,5,4,3,4,8,0,35,11,3,18,10,6,8,8,6,11,89,258,526,618,512,303,193,121,213,63,2815
114011280,6,0,24,7,8,3,3,5,3,59,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,10,0,3,7,3,3,0,5,4,7,30,90,139,195,120,81,54,44,65,22,819
114011281,11,3,27,15,6,7,3,6,0,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,12,4,3,3,3,8,3,4,10,0,34,175,256,252,135,135,61,35,67,10,1124
114011282,45,3,103,49,22,27,13,20,0,283,0,0,0,0,0,0,0,3,0,3,0,6,4,8,6,3,0,0,0,33,11,3,29,18,8,26,8,15,20,128,424,814,695,478,367,264,120,234,38,3437
114011283,5,0,30,17,12,4,0,10,0,77,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,7,3,0,16,7,6,11,3,0,5,3,6,9,51,173,289,275,144,156,91,55,115,28,1314
114021284,33,3,68,31,21,23,7,18,0,211,0,0,0,0,0,0,0,0,0,0,8,5,0,4,7,0,3,8,0,45,11,10,4,7,4,12,3,14,6,74,650,1237,459,333,362,254,65,148,53,3564
114021285,15,4,45,28,4,8,4,13,0,126,0,0,0,0,0,0,0,0,0,0,3,3,5,5,4,0,0,4,0,24,3,0,13,3,8,3,3,11,8,66,197,324,444,235,192,116,108,163,27,1805
114021286,17,3,68,23,13,10,8,35,0,177,0,0,0,0,0,0,0,0,0,4,9,11,4,3,3,3,3,3,0,36,7,5,13,6,16,4,3,15,10,75,370,758,537,298,281,148,92,171,34,2696
114021287,29,3,96,34,19,14,10,26,0,225,0,0,0,3,0,0,0,3,0,4,4,8,3,3,5,0,3,4,0,33,10,7,17,10,10,12,13,19,14,102,354,654,574,354,319,181,164,218,40,2859
114021288,9,0,24,7,3,4,8,3,0,68,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,3,0,14,10,3,3,3,5,3,5,0,4,32,255,315,188,107,134,53,52,73,20,1196
114021289,15,0,43,15,12,3,5,6,0,107,0,0,0,0,0,0,0,0,0,4,4,3,3,0,3,0,0,0,0,19,6,7,11,5,3,5,3,6,4,61,379,563,355,178,247,95,83,114,40,2061
115011290,34,17,85,51,41,30,8,16,6,293,3,0,0,0,3,0,0,0,0,8,27,42,11,10,22,10,10,3,3,140,15,17,20,15,16,13,3,8,39,144,1353,3218,975,642,1228,484,192,263,142,8496
115011291,35,11,63,27,46,19,7,11,3,217,0,0,0,0,0,0,0,0,0,3,21,22,5,15,21,10,3,0,3,93,19,11,14,5,18,13,4,0,16,111,1418,2939,807,533,1191,460,180,221,125,7874
115011294,8,7,25,11,6,8,0,5,3,69,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,3,0,23,7,4,0,0,5,0,0,0,8,37,497,727,227,140,328,148,32,52,34,2175
115011296,16,3,38,16,31,10,0,6,0,111,0,0,0,0,0,0,0,0,0,5,12,16,0,5,12,5,3,0,3,64,7,13,9,3,17,4,0,3,17,74,1056,2101,386,226,725,282,53,82,80,4986
115011553,15,6,27,15,11,7,3,5,0,101,0,0,0,0,0,0,0,0,0,4,12,3,3,5,4,0,3,0,0,35,7,10,10,6,13,6,5,0,7,54,532,1084,306,222,400,176,55,83,34,2897
115011554,3,0,11,7,11,13,0,3,3,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,3,6,3,0,7,0,0,0,4,22,338,634,136,94,230,106,20,27,14,1602
115011555,24,5,38,15,17,17,0,10,0,139,0,0,0,0,0,3,0,3,0,7,14,10,3,3,11,9,0,4,0,49,11,9,12,4,12,11,3,6,13,73,929,1641,437,264,593,302,57,97,62,4383
115011556,21,10,28,16,15,16,4,8,0,113,0,0,0,0,0,0,0,0,0,5,10,9,0,6,8,5,3,0,0,48,0,13,3,6,7,4,3,3,13,57,720,1362,354,255,479,221,79,89,67,3613
115011557,12,7,15,5,12,7,0,0,0,57,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,6,0,0,0,32,7,3,6,0,4,3,0,3,8,30,435,805,151,105,298,120,39,40,40,2025
115011558,20,12,50,23,27,19,4,7,0,160,0,0,0,0,0,0,0,0,0,3,21,26,6,4,18,10,0,3,0,86,13,17,7,6,22,10,3,5,14,96,1383,3033,548,423,1122,379,113,164,91,7250
115011559,39,16,92,51,52,37,9,8,9,315,0,0,4,3,0,0,0,0,0,9,30,25,15,8,19,14,4,11,4,122,17,24,17,5,14,17,3,6,24,131,1604,3089,935,640,1348,571,203,263,159,8813
115021297,46,9,103,39,67,33,5,19,3,324,3,0,0,0,0,0,0,0,0,6,16,9,8,4,15,13,3,4,4,69,25,17,29,10,24,10,14,19,32,178,1549,2065,1145,494,1017,445,194,281,113,7297
