SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL41592,17,11,23,0,0,3,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,0,0,0,11,5,10,0,0,0,21,16,35
SAL41593,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,7,4,5
SAL41594,50,54,103,6,0,6,0,0,0,0,3,0,0,0,0,13,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,31,0,0,0,0,0,4,21,15,37,3,6,6,72,72,147
SAL41595,36,24,59,0,0,0,0,0,0,0,0,0,0,0,0,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,16,0,0,0,0,0,0,10,12,18,4,0,7,47,45,92
SAL41596,3,7,9,0,0,0,0,5,3,0,0,0,0,0,5,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,19,0,0,3,0,0,0,10,10,23,5,3,9,19,19,40
SAL41597,20,21,40,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,3,3,26,30,54
SAL41598,41,44,87,4,3,8,0,4,4,3,0,3,0,0,0,9,6,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,0,0,0,0,0,0,15,18,29,10,0,14,67,59,129
SAL41599,24,20,43,5,0,4,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,13,13,20,0,0,0,38,28,66
SAL41600,930,981,1912,88,105,192,18,15,26,27,28,48,9,16,25,397,426,829,9,9,13,0,0,0,0,6,11,0,0,0,0,0,0,453,494,949,28,23,49,18,12,29,588,636,1225,78,68,147,1596,1686,3284
SAL41601,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,13,0,0,0,8,5,20
SAL41602,959,924,1887,93,89,186,9,9,14,13,6,17,8,10,12,259,291,549,7,10,17,0,0,0,4,3,4,0,0,4,0,0,0,294,323,622,10,11,14,8,7,15,403,435,838,55,53,110,1421,1412,2831
SAL41603,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,7,9,15
SAL41604,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12
SAL41605,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,4,7,11
SAL41606,13,8,18,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,0,0,0,0,0,0,6,5,20,0,0,6,22,21,40
SAL41607,14,11,21,0,0,0,6,0,0,0,0,0,0,0,5,7,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,26,0,8,7,0,0,0,14,23,33,9,12,19,34,42,72
SAL41608,10,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,10,28
SAL41609,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL41610,723,753,1474,82,64,146,9,9,18,13,16,24,6,10,15,255,269,525,4,4,8,0,0,0,0,3,10,0,0,0,0,0,0,285,311,601,8,8,15,4,3,13,386,394,778,56,39,95,1156,1189,2349
SAL41611,50,58,109,5,6,4,3,0,0,0,0,0,0,0,0,4,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,19,0,0,0,0,0,0,12,16,27,6,7,8,71,75,145
SAL41612,146,156,301,3,10,12,4,0,5,10,3,14,5,6,12,33,26,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,88,3,5,8,0,0,0,58,48,109,19,13,37,224,221,443
SAL41613,118,129,248,4,12,13,0,4,0,0,0,0,0,0,0,44,37,78,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42,42,87,0,0,0,0,0,0,50,55,99,12,8,15,176,188,362
SAL41614,198,206,407,17,29,43,4,3,6,0,0,3,0,0,4,25,35,66,0,0,7,0,0,0,3,6,4,0,0,0,0,0,0,40,46,85,3,9,6,0,0,0,58,78,138,43,41,82,300,324,627
SAL41615,38,53,93,0,5,5,0,0,0,0,0,0,0,0,0,14,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,25,0,0,0,0,0,0,17,14,33,0,0,4,55,69,124
SAL41616,1459,1488,2945,166,162,327,10,26,37,22,23,42,24,20,43,656,629,1291,10,11,12,0,0,0,0,6,7,3,4,8,0,0,0,731,713,1441,243,266,507,15,17,30,1159,1154,2315,108,79,195,2727,2726,5453
SAL41617,158,126,282,14,15,24,0,0,0,0,0,0,4,0,5,43,21,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,69,6,10,15,4,4,8,68,56,124,9,11,19,236,189,424
SAL41618,129,129,254,9,8,17,0,0,0,0,0,0,0,0,0,17,14,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,16,35,0,0,0,0,0,6,28,25,52,6,3,8,162,159,319
SAL41619,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL41620,13,11,18,3,3,5,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,5,8,14,0,0,0,16,17,38
SAL41621,137,125,264,8,5,8,0,3,5,0,0,3,0,0,3,23,20,46,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,27,26,58,0,0,0,0,0,0,34,37,72,12,12,20,183,170,347
SAL41622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41623,9,10,12,4,3,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,3,6,13,0,0,5,12,10,26
SAL41624,43,38,85,10,7,19,3,3,8,3,0,6,3,0,0,30,16,46,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,26,68,0,0,9,3,0,0,57,41,92,4,7,10,105,83,186
SAL41625,46,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,15,4,20,62,38,99
SAL41626,44,36,82,16,13,27,0,0,3,3,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,16,0,0,0,0,0,0,22,18,43,3,3,8,72,63,133
SAL41627,92,102,198,0,0,0,0,4,5,0,0,0,0,0,0,23,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,65,3,0,4,0,0,0,32,38,70,4,8,12,125,146,278
SAL41628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL41629,19,24,39,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,10,9,6,11,30,24,60
SAL41630,61,52,119,13,9,26,0,0,0,11,9,11,0,0,4,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,19,0,0,0,0,0,0,28,17,50,14,10,24,107,78,189
SAL41631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL41632,26,15,44,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,8,5,16,6,0,8,37,27,63
SAL41633,23,16,40,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,28,24,52
SAL41634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41635,16,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,6,4,4,9,0,15,28,14,44
SAL41636,75,86,160,0,4,3,4,5,8,0,0,0,0,0,0,31,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,64,0,0,0,0,0,0,34,36,72,12,7,21,118,124,244
SAL41637,3626,3809,7438,150,188,332,23,18,47,20,27,42,10,24,34,1068,1229,2295,7,3,12,3,4,12,5,8,16,0,4,4,0,0,0,1137,1318,2457,74,110,186,20,27,49,1391,1640,3030,141,132,273,5157,5584,10735
SAL41638,180,174,350,9,7,19,16,3,17,7,7,20,0,8,14,247,175,423,0,0,0,0,0,0,13,0,14,0,0,4,0,0,0,287,198,486,48,58,107,3,6,7,347,272,617,10,11,21,539,450,987
SAL41639,30,31,59,3,0,6,0,0,0,0,0,5,0,0,0,10,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,27,0,0,0,0,0,0,15,16,27,3,0,8,47,41,95
SAL41640,20,18,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,7,4,10,9,10,16,38,27,63
SAL41641,56,54,112,8,6,15,0,0,0,0,0,4,0,0,0,17,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,27,0,0,0,0,0,0,27,22,47,4,8,11,91,86,174
SAL41642,740,773,1513,96,106,205,17,4,20,17,17,38,21,18,41,237,251,491,0,0,7,0,0,0,14,9,14,0,0,3,0,0,0,315,312,628,10,9,22,9,3,11,427,431,859,118,87,208,1284,1294,2579
SAL41643,569,586,1162,36,54,93,9,3,15,12,11,25,3,3,5,256,288,538,3,0,8,0,3,3,0,0,3,0,0,0,0,0,0,291,316,606,71,81,154,3,5,4,403,455,861,34,29,63,1010,1069,2079
SAL41644,510,565,1080,152,152,304,3,0,3,15,10,27,9,6,13,195,181,374,6,0,3,0,0,0,6,3,7,0,0,0,0,0,0,222,205,429,145,128,278,4,0,10,528,488,1012,75,81,160,1111,1137,2249
SAL41645,718,710,1425,65,59,119,15,13,25,7,12,24,3,6,8,302,310,610,0,5,3,0,0,0,8,4,11,5,0,3,0,0,0,340,350,686,106,109,213,9,5,17,514,521,1033,55,53,106,1288,1283,2570
SAL41646,563,555,1116,18,19,37,10,8,11,16,9,28,7,0,9,165,158,323,3,4,3,5,5,7,3,5,4,0,0,0,0,0,0,210,182,388,63,64,127,0,0,7,296,268,565,31,36,68,893,855,1743
SAL41647,925,966,1895,54,43,96,19,11,35,15,16,29,6,12,20,398,446,843,3,4,9,0,0,0,7,3,3,0,0,0,0,0,0,458,494,953,79,73,155,3,3,8,592,613,1207,70,68,142,1589,1650,3245
SAL41648,791,848,1640,62,83,146,24,20,47,20,27,46,16,6,23,606,616,1218,5,3,9,0,0,4,12,10,24,7,4,11,0,0,0,686,688,1375,133,118,251,11,19,26,893,906,1804,75,81,148,1757,1838,3593
SAL41649,41,41,84,0,0,3,0,0,0,0,0,0,0,0,0,10,14,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,16,32,0,0,3,0,0,0,24,19,36,13,4,17,75,62,140
SAL41650,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,6,0,0,0,6,8,10
SAL41651,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,27
SAL41652,9,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,13,11,25
SAL41653,20,14,37,3,3,9,0,0,0,0,4,4,0,0,0,10,5,12,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,8,14,24,0,0,0,0,0,0,9,14,28,0,0,0,33,28,62
SAL41654,9,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,7,14,15,11,33
SAL41655,23,17,41,0,4,8,9,3,14,0,0,5,7,6,8,15,8,22,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,35,23,57,0,0,0,0,3,3,40,29,67,11,8,14,72,52,121
SAL41656,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SAL41657,305,295,597,109,120,231,10,3,11,14,23,37,0,0,9,106,93,200,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,136,127,261,4,6,12,5,4,9,254,255,510,43,40,87,605,596,1199
SAL41658,16,10,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,5,5,10,0,0,0,20,19,36
SAL41659,176,195,371,36,48,83,0,0,0,3,0,3,3,0,4,22,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,51,0,0,3,0,4,4,63,80,140,26,30,57,265,307,565
SAL41660,24,19,38,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,5,3,8,0,0,0,32,23,48
SAL41661,32,31,63,4,0,10,0,0,0,0,3,5,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,17,0,0,0,0,0,0,12,12,26,5,0,3,46,44,88
SAL41662,25,21,41,4,4,10,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,12,9,18,4,0,9,41,28,70
SAL41663,2533,2680,5220,124,134,261,21,15,36,14,14,27,13,18,30,716,803,1518,5,8,11,0,0,5,14,7,22,10,4,11,0,0,0,792,871,1663,53,58,107,12,13,31,984,1079,2060,105,111,214,3624,3871,7493
SAL41664,30,34,62,0,0,4,0,0,0,6,0,4,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,24,0,0,0,0,0,0,15,12,28,0,7,7,49,53,98
SAL41665,56,45,102,0,0,0,0,0,0,0,0,0,0,0,4,13,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,32,0,0,0,0,0,0,14,16,31,3,0,5,79,68,144
SAL41666,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
SAL41667,240,240,478,15,16,30,4,6,5,9,12,12,0,0,0,64,73,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,86,162,0,0,0,0,0,0,94,103,196,33,68,103,369,402,778
SAL41668,3,3,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,12
SAL41669,81,97,182,10,9,19,0,0,0,0,0,0,0,0,0,14,8,25,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,19,20,41,0,0,0,0,0,0,33,25,56,29,18,51,136,149,282
SAL41670,38,42,78,3,10,12,0,0,4,6,0,5,0,0,0,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,14,14,26,4,0,3,53,53,107
SAL41671,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6
SAL41672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3
SAL41673,7,4,13,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,12,17
SAL41674,21,26,44,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,9,8,31,35,58
SAL41675,261,251,520,56,71,137,4,9,15,0,3,5,3,7,11,80,98,173,6,0,6,5,7,8,9,7,12,0,0,0,0,0,0,103,118,224,0,3,5,0,3,7,166,197,363,25,30,52,453,479,934
SAL41676,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,0,7,3,0,4,10,7,10
SAL41677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,10
SAL41678,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5
SAL41679,14,12,26,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,3,9,4,0,0,21,14,30
SAL41680,87,86,176,0,3,7,0,0,0,0,0,0,0,0,0,25,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,55,0,0,0,0,0,0,30,35,64,4,4,4,121,120,245
SAL41681,12,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,25
SAL41682,112,98,212,0,0,6,0,0,0,3,0,3,0,0,0,29,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,82,0,0,0,0,0,0,38,44,86,4,6,15,155,154,308
SAL41683,36,29,63,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,5,4,6,7,5,12,47,42,87
SAL41684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41685,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,5,7,4,5,14,6,21
SAL41686,9,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,8,12,22
SAL41687,25,22,50,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,10,7,15,4,0,0,34,33,64
SAL41688,5,4,13,4,0,8,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,4,3,11,0,0,0,14,10,23
SAL41689,308,315,629,55,54,109,3,0,3,5,0,5,4,4,4,48,41,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,43,101,0,0,4,0,0,4,115,99,214,52,53,103,481,465,942
SAL41690,79,60,140,12,6,12,0,0,0,5,0,8,0,0,0,27,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,54,0,0,0,0,0,0,39,30,70,9,4,13,127,97,219
SAL41691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SAL41692,21,21,42,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,5,8,5,5,6,32,28,56
SAL41693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41694,52,59,111,4,3,5,0,0,0,0,0,0,0,0,0,20,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,37,0,0,0,0,0,0,23,23,44,4,0,0,79,77,158
SAL41695,20,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,4,5,10,0,4,9,34,21,60
SAL41696,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,4,4,7,0,0,0,13,16,22
SAL49494,262,144,404,85,54,134,34,37,67,50,34,86,74,77,153,599,572,1180,35,39,77,11,4,15,20,18,36,4,0,3,0,0,0,827,790,1622,78,101,184,15,22,35,1008,965,1975,524,341,866,1793,1446,3241
SAL49797,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,0,12
SAL50001,20,30,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,19,22,0,0,0,0,0,0,0,0,0,0,0,0,13,15,26,0,0,0,0,0,0,10,19,32,0,0,3,35,47,84
SAL50002,344,342,683,64,86,151,0,4,3,0,0,8,0,0,0,0,0,0,151,160,306,0,0,0,0,0,0,0,0,0,0,0,0,155,167,316,8,17,27,3,5,10,234,263,500,25,39,60,605,644,1245
SAL50003,31,41,72,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,11,0,12,4,3,10,44,45,93
SAL50004,18,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,3,4,5,0,0,0,23,17,40
SAL50005,14,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,0,0,0,0,0,0,10,3,13,3,0,8,29,19,46
SAL50006,330,364,690,46,73,116,4,6,12,3,0,9,9,4,11,0,0,0,161,172,331,0,0,5,0,4,4,0,0,0,0,0,0,181,191,371,60,24,86,3,9,13,290,292,583,52,39,88,670,688,1363
SAL50007,18,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,34
SAL50008,2576,2608,5183,90,77,172,9,15,26,9,16,20,4,7,4,3,3,12,672,729,1402,0,0,0,4,5,7,0,0,6,0,0,0,707,769,1475,89,132,231,23,14,39,910,993,1908,116,96,220,3611,3701,7311
SAL50009,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
