SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC10299,0,0,0,0,0,0,0,5,6,93,66,6,167,13,11,21,189,189,5,382
SSC10300,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,6
SSC10301,0,0,0,0,0,0,3,0,5,45,43,6,94,9,5,19,115,100,0,215
SSC10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10303,0,4,0,0,3,3,7,8,18,103,98,14,207,14,13,33,236,273,11,522
SSC10304,0,3,0,0,0,3,3,0,10,130,113,13,250,8,12,21,273,149,0,428
SSC10305,0,0,0,0,0,0,0,0,0,9,8,0,20,0,0,0,20,16,0,35
SSC10306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10307,0,0,0,0,0,0,0,0,0,11,19,4,29,3,0,3,31,17,0,52
SSC10308,0,4,0,0,0,4,0,0,4,43,39,5,85,0,0,0,84,31,0,114
SSC10309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10310,0,3,0,0,0,3,0,0,3,72,42,3,119,0,0,0,120,37,0,159
SSC10311,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC10312,0,0,0,0,0,0,0,0,0,5,10,0,16,0,0,3,18,9,0,24
SSC10313,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,5,0,15
SSC10314,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10316,0,0,0,0,0,0,0,0,0,21,7,0,23,0,0,0,29,15,0,37
SSC10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10318,0,0,0,0,0,0,0,0,0,12,7,0,18,3,3,6,21,11,0,35
SSC10319,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,9
SSC10320,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,9,0,16
SSC10321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10322,0,0,0,0,0,0,0,0,0,18,21,0,40,0,0,0,40,26,0,63
SSC10323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10325,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC10328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SSC10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10330,0,0,0,0,0,0,0,0,0,30,13,3,44,0,0,3,45,36,0,78
SSC10331,0,4,0,0,0,4,3,3,11,125,91,13,228,3,10,12,244,211,7,458
SSC10332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10333,0,0,0,0,0,0,0,0,0,6,8,0,13,0,0,0,13,7,0,19
SSC10334,0,3,0,0,0,3,4,0,10,232,167,17,415,19,9,27,442,324,3,772
SSC10335,0,0,0,0,0,0,3,0,3,45,28,3,73,0,0,3,71,92,5,172
SSC10336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SSC10338,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SSC10339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10340,0,0,0,0,0,0,9,3,17,47,54,10,109,27,19,47,161,341,17,511
SSC10341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SSC10346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SSC10347,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,14,10,0,19
SSC10348,0,0,0,0,0,0,0,0,0,38,46,8,89,3,3,7,100,59,0,157
SSC10349,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,8,3,0,12
SSC10350,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC10351,0,3,0,0,0,3,0,0,4,32,27,4,66,3,0,4,67,27,0,92
SSC10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10355,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,0,10
SSC10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10357,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6
SSC10358,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,6,6,0,13
SSC10359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10362,0,0,0,0,0,0,0,0,0,3,6,0,6,0,3,3,9,9,0,18
SSC10363,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC10364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10365,0,0,0,0,0,0,3,0,4,8,20,0,25,0,0,0,25,34,0,61
SSC10366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10367,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,7,0,10
SSC10368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10369,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,4
SSC10370,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
SSC10371,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,10
SSC10372,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,3,16,15,0,34
SSC10373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10374,0,0,0,0,0,0,0,0,0,33,17,0,52,3,4,8,57,18,0,76
SSC10375,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
SSC10376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10377,0,0,0,0,0,0,0,0,3,16,26,6,49,0,8,6,56,40,0,102
SSC10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10379,0,0,0,0,0,0,7,0,5,31,28,3,60,3,10,10,71,100,3,172
SSC10380,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5
SSC10381,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SSC10382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10384,0,0,0,0,0,0,0,0,0,8,7,0,15,0,3,3,17,8,0,19
SSC10385,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,3,0,6
SSC10386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10387,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,8
SSC10388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC10389,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,7,0,11
SSC10390,0,0,0,0,0,0,0,0,0,34,36,5,78,5,3,12,85,67,0,151
SSC10391,0,0,0,0,0,0,0,0,0,54,51,6,108,5,6,15,122,47,0,171
SSC10392,0,0,0,0,0,3,3,0,8,41,37,3,85,7,11,23,104,215,3,323
SSC10393,3,3,0,0,0,3,0,0,3,53,51,5,111,3,10,9,124,93,0,218
SSC10394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10395,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9
SSC10396,0,0,0,0,0,0,0,0,0,23,24,0,52,4,0,4,52,33,3,87
SSC10397,3,13,0,0,0,8,29,16,48,642,352,58,1050,54,61,116,1169,972,23,2165
SSC10398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC10399,0,0,0,0,0,0,0,3,5,19,23,3,49,5,3,8,52,58,3,112
SSC10400,0,0,0,0,0,0,0,3,3,44,22,6,71,0,4,8,80,30,3,115
SSC10401,0,0,0,0,0,0,0,0,0,5,3,0,5,3,0,3,11,9,0,20
SSC10402,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,4
SSC10403,0,0,0,0,0,0,0,0,0,55,38,5,106,4,0,8,110,81,7,201
SSC10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10406,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,0,0,9
SSC10407,0,0,0,0,0,0,3,0,4,123,76,0,197,3,9,15,209,108,4,324
SSC10408,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,6
SSC10409,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,10,3,0,13
SSC10410,0,0,0,0,0,0,3,0,4,37,45,0,86,15,7,23,101,79,3,187
SSC10411,0,0,0,0,0,0,0,0,4,152,69,12,226,7,6,9,242,123,3,366
SSC10412,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SSC10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10414,0,0,0,0,0,0,0,0,3,21,18,0,35,0,3,3,42,24,0,65
SSC10415,3,5,0,0,0,5,3,3,11,93,107,20,219,11,15,23,243,176,11,428
SSC10416,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,11,3,0,14
SSC10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10420,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,0,0,4
SSC10421,0,0,0,0,0,0,0,0,0,15,12,0,32,0,0,0,33,14,0,41
SSC10422,0,0,0,0,0,0,4,0,6,74,80,9,163,5,11,18,184,104,0,288
SSC10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10424,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,5
SSC10425,0,0,0,0,0,0,0,0,0,9,13,0,25,0,0,0,25,11,0,40
SSC10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC10428,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC10429,0,0,0,0,0,0,0,0,0,8,3,3,10,0,3,3,13,9,0,22
SSC10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10432,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,8
SSC10433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10434,0,0,0,0,0,0,0,0,0,10,14,3,24,0,0,0,26,17,0,40
SSC10435,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10438,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,3,0,10
SSC10439,0,0,0,0,0,0,0,4,4,42,55,0,108,6,4,9,115,49,7,173
SSC10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10441,0,0,0,0,0,0,5,0,5,6,5,0,13,4,3,9,20,58,7,80
SSC10442,0,0,0,0,0,0,3,0,4,18,13,0,35,3,0,3,36,33,0,72
SSC10443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10448,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8
SSC10449,0,0,0,0,0,3,3,0,9,25,30,3,64,7,3,15,74,93,3,169
SSC10450,0,0,0,0,0,0,0,0,0,6,6,3,19,0,0,0,20,7,0,32
SSC10451,0,0,0,0,0,0,0,0,0,24,24,3,56,3,0,3,60,27,0,89
SSC10452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10453,0,0,0,0,0,0,9,3,8,61,72,7,138,15,8,22,159,187,9,359
SSC10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10455,0,0,0,0,0,0,0,0,0,3,8,0,20,0,0,0,21,32,0,51
SSC10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10457,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10459,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC10460,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10463,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,13,0,23
SSC10464,0,3,0,0,0,3,0,0,4,91,62,4,149,7,3,4,157,54,0,218
SSC10465,0,0,0,0,0,0,0,0,0,100,64,3,170,5,11,15,186,72,0,260
SSC10466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10467,0,0,0,0,0,0,0,0,3,98,46,11,155,7,9,9,167,107,3,270
SSC10468,0,0,0,0,0,0,0,4,6,48,41,9,98,6,6,13,109,66,6,181
SSC10469,0,0,0,0,0,0,0,0,0,18,16,0,33,0,0,0,33,7,0,46
SSC10470,0,0,0,0,0,0,0,0,0,39,31,4,77,0,0,0,79,42,3,130
SSC10471,0,3,0,0,0,3,6,7,13,93,118,5,223,24,26,51,270,386,19,670
SSC10472,0,0,0,0,0,0,0,0,3,79,70,9,158,12,15,23,179,203,5,396
SSC10473,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10474,0,0,0,0,0,0,0,0,0,18,18,0,38,3,0,3,44,34,0,70
SSC10475,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10
SSC10476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10477,0,0,0,0,0,0,0,0,0,10,14,0,25,0,0,0,31,34,0,60
SSC10478,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC10479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10482,0,0,0,0,0,0,0,0,0,20,22,0,40,8,0,8,45,32,0,72
SSC10483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10484,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC10485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10487,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,4,3,0,10
SSC10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10489,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC10495,0,0,0,0,0,0,0,0,3,21,26,5,45,0,3,3,55,44,3,99
SSC10496,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,6,0,15
SSC10497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SSC10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10501,0,0,0,0,0,0,0,0,0,6,6,0,17,0,0,0,17,5,0,15
SSC10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10503,0,0,0,0,0,0,4,0,4,11,22,0,31,3,0,6,35,33,0,67
SSC10504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SSC10505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SSC10508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC10512,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,8
SSC10513,0,0,0,0,0,0,0,0,0,8,4,0,7,0,0,0,7,0,0,8
SSC10514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10515,0,3,0,0,0,3,16,5,27,152,84,12,240,12,13,30,268,376,9,659
SSC10516,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC10517,0,5,0,0,0,5,3,4,11,204,83,14,300,14,7,17,323,128,7,450
SSC10518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10522,0,0,3,0,3,3,7,4,12,32,9,0,48,4,4,10,51,51,5,112
SSC10523,0,0,0,0,0,0,0,0,3,38,19,0,58,0,3,3,58,19,0,81
SSC10524,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
SSC10525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10526,0,0,0,0,0,0,0,0,0,24,11,0,31,4,3,5,36,28,0,66
SSC10527,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10528,0,0,0,0,0,0,0,0,0,20,21,0,43,3,3,4,45,20,0,67
SSC10529,0,0,0,0,0,0,3,3,10,10,27,0,35,6,4,14,50,88,7,141
SSC10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6
SSC10533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10535,0,0,0,0,0,0,0,0,0,9,4,0,12,0,0,0,16,5,0,22
SSC10536,0,3,0,0,0,3,0,3,9,113,102,8,217,5,9,18,238,143,5,378
SSC10537,0,0,0,0,0,0,3,0,5,8,28,0,36,3,6,6,43,42,5,87
SSC10538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10539,0,0,0,0,0,0,0,0,0,6,9,3,17,0,0,0,17,12,0,27
SSC10540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10541,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,8
SSC10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10543,0,0,0,0,0,0,3,6,9,188,91,13,292,16,19,33,321,255,9,584
SSC10544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10545,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,0,0,11
SSC10546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10547,0,0,0,0,0,0,3,0,6,22,12,3,37,0,0,3,40,29,0,71
SSC10548,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,7,8,0,16
SSC10549,0,0,0,0,0,0,0,0,0,19,22,5,41,3,0,6,48,28,0,79
SSC10550,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,15
SSC10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10552,0,0,0,0,0,0,0,0,0,8,19,4,31,0,4,4,36,38,0,68
SSC10553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC10554,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10557,0,0,0,0,0,0,0,0,4,63,37,0,99,3,10,7,110,50,0,155
SSC10558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10559,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,3
SSC10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10561,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
SSC10562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10563,0,0,0,0,0,3,6,3,11,11,8,6,22,3,10,11,39,57,3,96
SSC10564,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6
SSC10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC10567,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
SSC10568,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,9,0,14
SSC10569,3,6,0,0,0,6,0,0,5,145,80,14,235,11,7,15,253,166,0,423
SSC10570,0,0,0,0,0,0,0,0,4,11,9,3,23,4,0,3,25,24,0,44
SSC10571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10575,0,3,0,0,0,3,0,0,3,21,23,0,42,3,0,7,44,40,0,89
SSC10576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10577,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,5
SSC10578,0,0,0,0,0,0,0,0,0,30,25,3,52,3,6,10,63,25,0,93
SSC10579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10580,0,0,0,0,0,0,0,0,0,4,7,0,17,0,0,0,15,10,0,24
SSC10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10583,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,10,8,0,17
SSC10584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10589,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,10,6,0,18
SSC10590,0,0,0,0,0,0,0,0,0,5,8,0,13,0,0,0,13,5,0,22
SSC10591,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,4
SSC10592,0,8,3,0,3,12,19,15,50,222,228,39,487,49,31,80,569,466,24,1060
SSC10593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10594,0,0,0,0,0,0,0,0,3,54,46,7,107,0,4,3,109,46,0,159
SSC10595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10596,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,4,0,13
